"","Ensemble_number","Drug","Predicted_concentration","Predicted_molar_concentration","Predicted_mass_load"
"69",1,"primidone",0.097315611724611,4.4587828845306e-10,30.2071551417662
"70",1,"timolol",0.139182138936236,4.3986517583034e-10,43.2026926543634
"71",1,"ranitidine",0.134594115760097,4.28098332570282e-10,41.778551908397
"72",1,"simvastatin",0.161477764111418,3.85780684207376e-10,50.1233438912407
"73",1,"fenofibrate",0.134380153113636,3.72419569086926e-10,41.712137047085
"74",1,"lamotrigine",0.0918989858744625,3.58854253873492e-10,28.5258128113767
"75",1,"sotalol",0.0975157296374547,3.58039835649342e-10,30.2692725423845
"76",1,"duloxetine",0.102570950542825,3.44869042239343e-10,31.8384333322952
"77",1,"verapamil",0.134302652842298,2.95423236222391e-10,41.6880806528605
"78",1,"pantoprazole",0.111120371206002,2.89851504306549e-10,34.4922077038277
"79",1,"lovastatin",0.113644060043452,2.80916828065594e-10,35.2755708137277
"80",1,"oxcarbazepine",0.0706461836204015,2.80038623318395e-10,21.9288579805071
"81",1,"phenytoin",0.0678965943135096,2.6913936217316e-10,21.0753744612906
"82",1,"baclofen",0.0557790256991837,2.61064428059457e-10,17.3140326931294
"83",1,"metronidazole",0.0423618183861808,2.47504138833466e-10,13.1492778743441
"84",1,"fluoxetine",0.0744946339326737,2.40824208076351e-10,23.1234323512376
"85",1,"dabigatran",0.106170266421023,2.25165509958248e-10,32.9556753781512
"86",1,"alendronate",0.0526877922875132,2.11516011045995e-10,16.3545014772133
"87",1,"benzonatate",0.124706234145381,2.06552768770818e-10,38.709313903663
"88",1,"levofloxacin",0.0731461568024069,2.02411792808004e-10,22.7048596560943
"89",1,"spironolactone",0.0839369958484864,2.01490700101989e-10,26.0543792593536
"90",1,"nortriptyline",0.0513637279837177,1.950146097854e-10,15.9435066210579
"91",1,"methylphenidate",0.0454879179992406,1.94966881112509e-10,14.1196316986363
"92",1,"azithromycin",0.145767500861533,1.94617195367576e-10,45.2468153374233
"93",1,"zonisamide",0.040664981083858,1.91617100574206e-10,12.6225727883538
"94",1,"fexofenadine",0.0950444638489632,1.89457277135955e-10,29.5021817565736
"95",1,"citalopram",0.0612257754039148,1.88736017693997e-10,19.0047255884768
"96",1,"oxycodone",0.0581134465842687,1.84271271381362e-10,18.0386462735433
"97",1,"prednisolone",0.0630793145405317,1.75001566210381e-10,19.5800715506392
"98",1,"divalproex sodium",0.0508951687178496,1.63961111812924e-10,15.7980639506954
"99",1,"chlorthalidone",0.0529001121490394,1.56158082858187e-10,16.4204064115104
"100",1,"venlafaxine",0.0417775357918584,1.50599607047592e-10,12.967914219936
"101",1,"famotidine",0.0504378142127311,1.49471948235927e-10,15.6560992828886
"102",1,"flecainide",0.0616263751733792,1.48730958453713e-10,19.1290733593176
"103",1,"clobetasol",0.060292941082933,1.46730284205624e-10,18.7151700839067
"104",1,"mycophenolate mofetil",0.0608240037786556,1.40308796931623e-10,18.8800140689098
"105",1,"dicyclomine",0.043327837272471,1.39995726160995e-10,13.4491340007241
"106",1,"telmisartan",0.0629637724352008,1.22347890296118e-10,19.5442068189761
"107",1,"olmesartan",0.0540152622083581,1.20971851104134e-10,16.7665534505232
"108",1,"diltiazem",0.0477363515249188,1.15160550817617e-10,14.8175544587409
"109",1,"ranolazine",0.047651284963838,1.11453262145126e-10,14.7911494579152
"110",1,"ticagrelor",0.0573626589161912,1.09770287073868e-10,17.8055987782214
"111",1,"quetiapine",0.0412798832401229,1.0763704529249e-10,12.8134408772671
"112",1,"meclizine",0.0417158072639091,1.06700959852438e-10,12.9487534379464
"113",1,"phentermine",0.0158262618968395,1.06047842671988e-10,4.91253499782656
"114",1,"terbinafine",0.0306233003925276,1.05076552791769e-10,9.50559493504214
"115",1,"desvenlafaxine",0.0258219851986378,9.80404250824386e-11,8.01524749359795
"116",1,"betamethasone",0.0354690510448091,9.03746074059961e-11,11.0097353205129
"117",1,"empagliflozin",0.0405535119884975,8.99370428433557e-11,12.5879723352776
"118",1,"apixaban",0.0410876598100217,8.9417025697209e-11,12.75377395567
"119",1,"canagliflozin",0.0386946284460702,8.7048115823968e-11,12.010967448174
"120",1,"fluconazole",0.0265594868685842,8.67172098087162e-11,8.244170961956
"121",1,"buspirone",0.0302691991210635,7.85168791660532e-11,9.39568048397459
"122",1,"cyclobenzaprine",0.0210314180129486,7.63681911906483e-11,6.52823627689129
"123",1,"rivaroxaban",0.0327221508844911,7.50714666524987e-11,10.1570865231496
"124",1,"methimazole",0.0079275622596259,6.9436474201856e-11,2.46074703563692
"125",1,"cetirizine",0.0264913517022188,6.81204240330653e-11,8.22302153377552
"126",1,"amlodipine",0.027231963294468,6.66013580866464e-11,8.45291033445604
"127",1,"montelukast",0.0389582886720555,6.64601727631919e-11,12.0928086369607
"128",1,"mirtazapine",0.0175426060150884,6.61087052121209e-11,5.4452950775075
"129",1,"mometasone",0.0276207412027788,6.46310866781609e-11,8.57358855230736
"130",1,"memantine",0.011345053392261,6.32716703322293e-11,3.52154995317139
"131",1,"nitrofurantoin",0.0147848177103627,6.20796094641089e-11,4.58926655656743
"132",1,"sulindac",0.0220113462130317,6.17584978340443e-11,6.8324099099099
"133",1,"cefuroxime",0.0258698780826395,6.09592301301653e-11,8.03011363636364
"134",1,"ezetimibe",0.0248719270133481,6.07472456136854e-11,7.72034563265129
"135",1,"lurasidone",0.0290558030824345,5.89750001673185e-11,9.0190375
"136",1,"hydrocodone",0.0167417710528132,5.59233425286876e-11,5.19671270187743
"137",1,"promethazine",0.0151977324247526,5.34341200504626e-11,4.7174369355729
"138",1,"fluocinonide",0.0260474485074902,5.26709060434718e-11,8.08523220651898
"139",1,"methotrexate",0.0238052501378162,5.23828964385642e-11,7.3892448637787
"140",1,"pioglitazone",0.0185594847032546,5.20690290182207e-11,5.76093828982904
"141",1,"cefdinir",0.0204719416548194,5.17739603318567e-11,6.35457257742257
"142",1,"bupropion",0.0123837594961447,5.16549574378272e-11,3.8439684826413
"143",1,"minocycline",0.0232863630049242,5.09010455140938e-11,7.22818022218049
"144",1,"celecoxib",0.0190438705801164,4.9935418570198e-11,5.91129360355045
"145",1,"azelastine",0.0189867217206076,4.97164747855659e-11,5.89355436896348
"146",1,"oxymetazoline",0.0123061763496487,4.72621902122226e-11,3.81988636363636
"147",1,"etodolac",0.013197584225758,4.59271650644594e-11,4.09658293401218
"148",1,"adapalene",0.01772358148811,4.29632377071914e-11,5.50147058823529
"149",1,"escitalopram",0.0136683803832048,4.21344713861782e-11,4.24271994446831
"150",1,"ofloxacin",0.0143648314952787,3.9750704937222e-11,4.4589011554605
"151",1,"quinapril",0.0169283504604831,3.86030193569409e-11,5.25462769633581
"152",1,"pseudoephedrine",0.00607651335238241,3.67747546078482e-11,1.88617405063291
"153",1,"raloxifene",0.0157676646979208,3.32939139296032e-11,4.8943461928934
"154",1,"ketorolac",0.00846184929234457,3.31482346050878e-11,2.62659186774093
"155",1,"mirabegron",0.0130933365336723,3.30214535161087e-11,4.064224033398
"156",1,"morphine",0.00919230616939289,3.22149349007787e-11,2.85332860420423
"157",1,"aripiprazole",0.0142082624802025,3.16872866928398e-11,4.41030150690476
"158",1,"ampicillin",0.0109074441235109,3.12167485862193e-11,3.38571428571428
"159",1,"nadolol",0.00933068640433121,3.01567726686981e-11,2.89628238265002
"160",1,"trazodone",0.011196102733228,3.01075718214106e-11,3.47531507280489
"161",1,"tacrolimus",0.0223659366196189,2.78172565729666e-11,6.94247619047618
"162",1,"lansoprazole",0.0102612156547445,2.77810690241078e-11,3.1851223840953
"163",1,"phenazopyridine",0.00589476744596631,2.76432980340188e-11,1.82975939429773
"164",1,"isosorbide mononitrate",0.00502489125685688,2.62891992573827e-11,1.5597463456934
"165",1,"torsemide",0.00836834216496394,2.40179730353135e-11,2.59756688137347
"166",1,"glipizide",0.0105050746548646,2.35782974701815e-11,3.26081719316861
"167",1,"alogliptin",0.00741637738160342,2.18515003921739e-11,2.30207320475923
"168",1,"modafinil",0.00582270188837256,2.13012690264224e-11,1.8073899569584
"169",1,"donepezil",0.00804526342185985,2.11996401103026e-11,2.49728194719899
"170",1,"ipratropium",0.0069772398465137,2.09865153310705e-11,2.16576315731724
"171",1,"metoclopramide",0.00604590157405561,2.01664495465497e-11,1.87667203219316
"172",1,"finasteride",0.00687267251988318,1.84475028247878e-11,2.13330504086182
"173",1,"codeine",0.0051075360781322,1.70609482517694e-11,1.58539962879655
"174",1,"carvedilol",0.00662875312307038,1.63076178602506e-11,2.05759148441354
"175",1,"moxifloxacin",0.00640016104167281,1.59430872056776e-11,1.98663558797941
"176",1,"ibandronate",0.00496681927894308,1.55586997470267e-11,1.54172057146105
"177",1,"olanzapine",0.00471482298230048,1.50903308868918e-11,1.463499912998
"178",1,"oseltamivir",0.00444104498302539,1.42154379918229e-11,1.37851812691101
"179",1,"diazepam",0.00399354094004413,1.40252192879263e-11,1.23961108195346
"180",1,"isotretinoin",0.00418539923281123,1.39308060551162e-11,1.29916466346154
"181",1,"clarithromycin",0.0103672132250503,1.38605778153097e-11,3.21802445390851
"182",1,"desonide",0.00537833176831981,1.29127274673116e-11,1.66945569421354
"183",1,"clavulanate",0.00252946563188618,1.27005434364296e-11,0.785156249999998
"184",1,"levocetirizine",0.00492001979581833,1.26514433279805e-11,1.52719382470119
"185",1,"ramipril",0.00453730610789899,1.08934214317244e-11,1.40839796511628
"186",1,"indomethacin",0.0035100079474027,9.81024608681824e-12,1.08952050690559
"187",1,"propranolol",0.00237159339160832,9.14440923854852e-12,0.736152075128789
"188",1,"tobramycin",0.00415875978078785,8.89536229634635e-12,1.29089567099567
"189",1,"alfuzosin",0.0034610722671757,8.88694041734033e-12,1.0743306760204
"190",1,"leflunomide",0.00239822559610954,8.8753810766754e-12,0.744418817934785
"191",1,"dexmethylphenidate",0.00202237931238811,8.66816957789436e-12,0.627754628082519
"192",1,"enalapril",0.00319029753033781,8.4746237387876e-12,0.990281114606977
"193",1,"paroxetine",0.00266497591235953,8.09110672269122e-12,0.827219183100048
"194",1,"tamoxifen",0.00293845249788648,7.9091862110832e-12,0.912107409153953
"195",1,"bisoprolol",0.00225962084521208,6.94308738147014e-12,0.701395348837209
"196",1,"lisdexamfetamine",0.00179185707714569,6.80318574385666e-12,0.556199604174329
"197",1,"isosorbide dinitrate",0.0015542574484455,6.58204360387870e-12,0.482447729027278
"198",1,"latanoprost",0.00274906691296406,6.3547400791123e-12,0.853321366051695
"199",1,"meloxicam",0.00220164498823458,6.26535284073585e-12,0.683399410927966
"200",1,"calcipotriene",0.00246772329498926,5.98070665316558e-12,0.765991181657848
"201",1,"methylprednisolone",0.00213910749854911,5.71225335213941e-12,0.663987523979638
"202",1,"prochlorperazine",0.00210861397776769,5.63890992610495e-12,0.654522213155001
"203",1,"amitriptyline",0.00154002165263352,5.5514080286417e-12,0.478028881064056
"204",1,"tadalafil",0.00214894816703762,5.51845779147899e-12,0.667042106841146
"205",1,"linagliptin",0.00260328022407751,5.50896983846788e-12,0.808068594674557
"206",1,"haloperidol",0.00206388492723695,5.49095412572685e-12,0.640638136954059
"207",1,"alprazolam",0.00163096749637621,5.28214365507079e-12,0.50625883474516
"208",1,"terazosin",0.00198594886478256,5.12582300429115e-12,0.616446471423966
"209",1,"amiodarone",0.00326289806361638,5.05624816155764e-12,1.01281661053878
"210",1,"bepotastine",0.00195712684114895,5.03259749839017e-12,0.6075
"211",1,"tamsulosin",0.00195739539923449,4.791548307837e-12,0.607583361503983
"212",1,"pramipexole",0.000994225467964412,4.70461111988081e-12,0.308611562158025
"213",1,"triamterene",0.00115991909063694,4.57979101523259e-12,0.36004352541007
"214",1,"ziprasidone",0.0018636694935164,4.51317260017533e-12,0.578490465465465
"215",1,"anastrozole",0.00125228598653094,4.26856499393587e-12,0.388714579363151
"216",1,"doxepin",0.00104351238639563,3.73506042384693e-12,0.323910418786748
"217",1,"tizanidine",0.000937846740301106,3.69653044933627e-12,0.291111379576424
"218",1,"rizatriptan",0.000959570407473747,3.56251450694165e-12,0.297854492761481
"219",1,"solifenacin",0.00128365104909474,3.54137011334566e-12,0.398450420243205
"220",1,"medroxyprogesterone",0.00113501115630152,3.29471010116697e-12,0.352312002960616
"221",1,"dexamethasone",0.00127054262315517,3.23732345179384e-12,0.394381512397859
"222",1,"dapagliflozin",0.00131854056561564,3.22476170420573e-12,0.409280265729356
"223",1,"esomeprazole",0.00103636030659,3.0002903902206e-12,0.321690384606762
"224",1,"risperidone",0.00120527291808491,2.9361594913553e-12,0.374121534865229
"225",1,"ketotifen",0.000783749850435594,2.53288255966e-12,0.24327908857461
"226",1,"prazosin",0.000967436523710208,2.52325596677745e-12,0.300296166705743
"227",1,"benztropine",0.000766095871140809,2.49187921798876e-12,0.237799222785592
"228",1,"loperamide",0.00104035506595833,2.18080927776612e-12,0.322930373893728
"229",1,"ertugliflozin",0.000933168626027846,2.13593496309791e-12,0.289659274193547
"230",1,"sumatriptan",0.000572652000446314,1.93856465960161e-12,0.177753471546538
"231",1,"varenicline",0.000406940109516947,1.92617958951165e-12,0.126315837754499
"232",1,"fluticasone",0.000852240491706866,1.91725831073961e-12,0.264538857587778
"233",1,"bumetanide",0.000694994232229973,1.90712428579653e-12,0.215728989661113
"234",1,"pitavastatin",0.000774880673593319,1.83852789201866e-12,0.240526060606061
"235",1,"benazepril",0.000701967586687031,1.65364557744114e-12,0.217893546778001
"236",1,"ondansetron",0.000483239935312255,1.64720297001144e-12,0.149999608880665
"237",1,"norethindrone",0.000477655562024747,1.60058293186501e-12,0.148266197074729
"238",1,"semaglutide",0.00653410496160688,1.58839941589625e-12,2.02821231650262
"239",1,"ropinirole",0.000398255571651736,1.52951087695238e-12,0.123620122462986
"240",1,"budesonide",0.000639591564427013,1.48555320962931e-12,0.198531779964403
"241",1,"podofilox",0.000604051494181776,1.45761804536999e-12,0.1875
"242",1,"bisacodyl",0.000506742935270951,1.4021780348784e-12,0.157295034079844
"243",1,"clonidine",0.000319488514111595,1.3885371555113e-12,0.0991705127342955
"244",1,"guanfacine",0.00031994284371831,1.30010501734451e-12,0.0993115384615383
"245",1,"colchicine",0.000510858130367173,1.27892623069417e-12,0.158572407098492
"246",1,"atomoxetine",0.000318386047416684,1.24680764649529e-12,0.0988283026623284
"247",1,"trimethoprim",0.000344325459723457,1.18600820370228e-12,0.10688
"248",1,"buprenorphine",0.000547132442416583,1.16996138654246e-12,0.169832098655877
"249",1,"bimatoprost",0.0004740797360672,1.14078295578453e-12,0.147156246394203
"250",1,"flunisolide",0.000487016517184056,1.1208562341982e-12,0.151171875
"251",1,"flurbiprofen",0.000265264899016397,1.08597178890302e-12,0.0823392857142857
"252",1,"levalbuterol",0.000248558349350352,1.03862419551784e-12,0.0771535058717468
"253",1,"warfarin",0.000285888719976884,9.2720766177115e-13,0.0887410022357047
"254",1,"naltrexone",0.000218228438464356,6.39203175284501e-13,0.0677389802130899
"255",1,"hydromorphone",0.000178970232277114,6.27210873500011e-13,0.0555530759797452
"256",1,"doxazosin",0.000280640980105511,6.21598111347518e-13,0.0871120827886711
"257",1,"ciclesonide",0.00027338307149628,5.05612332778395e-13,0.0848591989247312
"258",1,"nifedipine",0.000152131228923803,4.39255264130817e-13,0.0472221419828641
"259",1,"cyproheptadine",0.000118441800031544,4.12106219186602e-13,0.0367648084969915
"260",1,"epinastine",0.000100745898327861,4.04087560526803e-13,0.0312719298245614
"261",1,"clonazepam",0.000112802090710665,3.5729654021306e-13,0.0350142201649533
"262",1,"letrozole",9.4588036822118e-05,3.31527239921902e-13,0.0293605049817327
"263",1,"eszopiclone",0.000128768712109243,3.31186729017368e-13,0.0399703233135575
"264",1,"ketoprofen",8.05401992242368e-05,3.16732010241409e-13,0.025
"265",1,"vortioxetine",7.33083489859551e-05,2.45630252926638e-13,0.0227552047586364
"266",1,"tolterodine",7.56084671839395e-05,2.32286931894522e-13,0.0234691706477635
"267",1,"digoxin",0.000165874812204869,2.12401593708256e-13,0.05148820520764
"268",1,"piroxicam",6.36267573871471e-05,1.92022807868257e-13,0.01975
"269",1,"hyoscyamine",4.56822408782352e-05,1.5786519525956e-13,0.0141799502975677
"270",1,"dextromethorphan",2.7222587337792e-05,1.00302822868462e-13,0.00845
"271",1,"oxybutynin",3.49394173401787e-05,9.77342762121287e-14,0.0108453349000608
"272",1,"levonorgestrel",2.94438860323965e-05,9.42346081887403e-14,0.00913949999999999
"273",1,"umeclidinium",3.76579524771691e-05,8.78637232752811e-14,0.0116891790807232
"274",1,"bismuth subsalicylate",1.68812257574e-05,4.66212430436381e-14,0.00524
"275",1,"triprolidine",1.08163529591643e-05,3.8851982080267e-14,0.00335743922393642
"276",1,"cromolyn",1.62544765707096e-05,3.47043503441929e-14,0.00504545454545455
"277",1,"lorazepam",1.01085547744348e-05,3.14751363010177e-14,0.00313773583620367
"278",1,"felodipine",1.08410883477661e-05,2.82136326552144e-14,0.0033651171875
"279",1,"formoterol",7.40344840916998e-06,2.14959696675483e-14,0.00229806
"280",1,"dextroamphetamine",1.91282973157562e-06,1.41471025188642e-14,0.00059375
"281",1,"travoprost",5.33084078802499e-06,1.06498602311934e-14,0.00165471430396611
"282",1,"tiotropium",1.49325163031419e-06,3.80436582587498e-15,0.000463511279056045
"283",1,"beclomethasone",1.40363660317719e-06,3.4325457379859e-15,0.000435694416172613
"284",1,"amphetamine",0,0,0
"285",1,"aspirin",0,0,0
"286",1,"bromfenac",0,0,0
"287",1,"cyclosporine",0,0,0
"288",1,"desloratadine",0,0,0
"289",1,"ethinyl estradiol",0,0,0
"290",1,"glimepiride",0,0,0
"291",1,"glyburide",0,0,0
"292",1,"linaclotide",0,0,0
"293",1,"liraglutide",0,0,0
"294",1,"loratadine",0,0,0
"295",1,"loteprednol",0,0,0
"296",1,"metaxalone",0,0,0
"297",1,"nabumetone",0,0,0
"298",1,"nebivolol",0,0,0
"299",1,"prednisone",0,0,0
"300",1,"salmeterol",0,0,0
"301",1,"sildenafil",0,0,0
"302",1,"sulfamethoxazole",0,0,0
"303",1,"temazepam",0,0,0
"304",1,"zolpidem",0,0,0
"305",1,"witch hazel",0.80540199224237,NA,250.000000000001
"306",1,"povidone iodine",0.112756278913932,NA,35
"307",1,"ivermectin",0.0507403255112692,NA,15.75
"308",1,"dexlansoprazole",0.0165383677496378,NA,5.13357550295858
"309",1,"cadexomer iodine",0.0130475122743264,NA,4.05
"310",1,"spinosad",0.0124262021660251,NA,3.85714285714285
"311",1,"gentamicin",0.00586792880062297,NA,1.82142857142857
"312",1,"senna",0.00584668345489565,NA,1.81483393113343
"313",1,"dulaglutide",0.00031049461550205,NA,0.0963787706302983
"314",2,"metformin",65.9576225951885,5.10638341025095e-07,20473.5098840369
"315",2,"gabapentin",20.622849256529,1.20432429669055e-07,6401.41490062362
"316",2,"diclofenac",11.5202181406107,3.88999430714526e-08,3575.92179171812
"317",2,"levetiracetam",2.94871628708484,1.73237861436611e-08,915.293330376282
"318",2,"benzoyl peroxide",3.36943958426008,1.39100837396692e-08,1045.88752471267
"319",2,"allopurinol",1.86717889062059,1.37177578399032e-08,579.579796364193
"320",2,"ibuprofen",2.75566062741784,1.33585119006124e-08,855.368081393006
"321",2,"fluorouracil",1.36180700937838,1.04691570394562e-08,422.710342939087
"322",2,"mesalamine",1.58903540818266,1.03765609107052e-08,493.242946841531
"323",2,"ketoconazole",5.28030673145868,9.93603434405035e-09,1639.0283306717
"324",2,"lactulose",1.97045781852571,5.756573439223e-09,611.637988701656
"325",2,"lidocaine",1.17616859950613,5.01900461932351e-09,365.0874379611
"326",2,"pregabalin",0.696734646548017,4.37567683366734e-09,216.269221227091
"327",2,"amoxicillin",1.43594249105053,3.9297824057212e-09,445.722292992048
"328",2,"acyclovir",0.837578189196747,3.71913159921827e-09,259.987620239427
"329",2,"diphenhydramine",0.923586250008394,3.6167866275915e-09,286.684866347606
"330",2,"sulfacetamide sodium",0.854979800518035,3.36288467793437e-09,265.38915
"331",2,"valacyclovir",1.02836165449499,3.17061874537905e-09,319.207571001862
"332",2,"losartan",1.28976769804922,3.04967298318646e-09,400.34905254527
"333",2,"sulfasalazine",1.20407258926862,3.022346417502e-09,373.748947999338
"334",2,"hydrocortisone",0.974095353868615,2.68741165755854e-09,302.363094222234
"335",2,"chlorhexidine",1.23926735439132,2.45180998000064e-09,384.673543872484
"336",2,"lisinopril",0.923489960860558,2.27743858952776e-09,286.654977810961
"337",2,"methocarbamol",0.537983804731189,2.23004938891984e-09,166.99232492378
"338",2,"clindamycin",0.943351938485877,2.21975607907637e-09,292.82021511377
"339",2,"dapsone",0.501434651063039,2.01947100710044e-09,155.647321428572
"340",2,"ciclopirox",0.397877199719123,1.91958045533727e-09,123.502674301615
"341",2,"cephalexin",0.645381162336725,1.85780005854148e-09,200.328894313969
"342",2,"albuterol",0.443299088322983,1.8523664973904e-09,137.601810211807
"343",2,"guaifenesin",0.364818631905301,1.84049194273629e-09,113.241162617933
"344",2,"furosemide",0.584813746556824,1.76819781869996e-09,181.528526186224
"345",2,"permethrin",0.685712765776167,1.75244132427654e-09,212.847985347985
"346",2,"hydrochlorothiazide",0.489112886774024,1.64280686116288e-09,151.822596506204
"347",2,"mupirocin",0.801763528940843,1.60151235533867e-09,248.870606437353
"348",2,"atenolol",0.396145557453956,1.48736228163878e-09,122.965165615938
"349",2,"dorzolamide",0.444560983666112,1.3702832156894e-09,137.993507573896
"350",2,"nitroglycerin",0.306662453431552,1.35043025048573e-09,95.1892521949675
"351",2,"imiquimod",0.295897125110022,1.23131424039791e-09,91.8476512226512
"352",2,"atorvastatin",0.616686804584199,1.10388759435102e-09,191.422050890154
"353",2,"sitagliptin",0.41658716564493,1.02275156055418e-09,129.310322564849
"354",2,"topiramate",0.336654478882998,9.92027578038067e-10,104.498896863198
"355",2,"labetalol",0.320774371096294,9.76743758133972e-10,99.569647885774
"356",2,"ciprofloxacin",0.318557697973629,9.61402088969055e-10,98.8815836818065
"357",2,"silver sulfadiazine",0.338066345409771,9.46593339894077e-10,104.937145880575
"358",2,"hydralazine",0.150682520668684,9.407074582887e-10,46.7724571456422
"359",2,"irbesartan",0.387118872804981,9.03343615076728e-10,120.163246594157
"360",2,"carbamazepine",0.198668528052659,8.40839567843518e-10,61.6675057816576
"361",2,"clotrimazole",0.285752135443385,8.28651361336808e-10,88.6986058501684
"362",2,"pravastatin",0.321234436400648,7.56675405033867e-10,99.7124539965066
