"","Ensemble_number","Drug","Predicted_concentration","Predicted_molar_concentration","Predicted_mass_load"
"87",1,"spironolactone",0.0870030559188772,2.0885077516654e-10,27.0060965694432
"88",1,"oxycodone",0.0597948311075725,1.89602754575029e-10,18.5605547551149
"89",1,"nortriptyline",0.0496379906895625,1.88462437693871e-10,15.407830862003
"90",1,"prednisolone",0.0670480968937351,1.86012198345776e-10,20.8119974682029
"91",1,"citalopram",0.0600687357410203,1.85169299970161e-10,18.6455758489557
"92",1,"methylphenidate",0.0426930909462067,1.82987904326014e-10,13.2521062020663
"93",1,"fexofenadine",0.0911161265572075,1.81626709664394e-10,28.2828101478634
"94",1,"phenytoin",0.0447492653559965,1.77384283518238e-10,13.8903509635627
"95",1,"divalproex sodium",0.0535564456916594,1.72534537198091e-10,16.6241349684738
"96",1,"famotidine",0.0525619572169352,1.55766824374512e-10,16.3154417679656
"97",1,"chlorthalidone",0.0514357964887807,1.51835507405776e-10,15.9658769733035
"98",1,"flecainide",0.0627894312439005,1.51537913164539e-10,19.4900906158317
"99",1,"zonisamide",0.0317325909744957,1.49526863511901e-10,9.84992316884736
"100",1,"venlafaxine",0.0414121238249488,1.49282370461374e-10,12.8544888837594
"101",1,"benzonatate",0.088954993511641,1.47337463373318e-10,27.6119858059874
"102",1,"dicyclomine",0.0448383582398996,1.44876340865734e-10,13.9180057510978
"103",1,"levofloxacin",0.0520982983811763,1.44167656081601e-10,16.1715202107106
"104",1,"clobetasol",0.0582899485619068,1.41855755668898e-10,18.0934331934101
"105",1,"mycophenolate mofetil",0.0607628763250726,1.40167788136758e-10,18.8610398628078
"106",1,"ticagrelor",0.0670294068997437,1.28268761887869e-10,20.8061960193081
"107",1,"telmisartan",0.065198954498866,1.26691178497259e-10,20.238016272266
"108",1,"meclizine",0.0482011417427089,1.23289190051946e-10,14.9618272015038
"109",1,"quetiapine",0.0446647531402655,1.16463073036598e-10,13.864118033751
"110",1,"olmesartan",0.0510895211092718,1.14419400886589e-10,15.8583917104024
"111",1,"terbinafine",0.0333278558987077,1.14356590076475e-10,10.3450997823825
"112",1,"diltiazem",0.0462583346007327,1.11594940173532e-10,14.3587720934058
"113",1,"phentermine",0.0160951250070915,1.07849427468332e-10,4.99599118270123
"114",1,"empagliflozin",0.0425681016007838,9.44048737015896e-11,13.2133090092897
"115",1,"ranolazine",0.0403292114130028,9.43274074378201e-11,12.5183485394417
"116",1,"betamethasone",0.0361069091367259,9.19998602092046e-11,11.2077290236763
"117",1,"desvenlafaxine",0.0235673758787036,8.94801670534458e-11,7.31540774225311
"118",1,"fluconazole",0.0272913872930081,8.91068780646541e-11,8.47135578129888
"119",1,"apixaban",0.0392907659511696,8.5506535172924e-11,12.1960109143068
"120",1,"buspirone",0.0307156004609121,7.96748232504101e-11,9.53424524546896
"121",1,"rivaroxaban",0.0335985731705316,7.70821629130301e-11,10.4291315064257
"122",1,"methimazole",0.00857056303783044,7.50684333698032e-11,2.66033704919472
"123",1,"cyclobenzaprine",0.0206145146496768,7.48543533821485e-11,6.39882780531827
"124",1,"mirtazapine",0.0189952914621381,7.15831001738699e-11,5.89621445101352
"125",1,"sulindac",0.0250404046715322,7.02573010620695e-11,7.77264177166228
"126",1,"cetirizine",0.0268111826756295,6.89428441863497e-11,8.32229834724611
"127",1,"montelukast",0.0402465120837552,6.86577936910475e-11,12.4926783368459
"128",1,"canagliflozin",0.0299658577579625,6.7411719963022e-11,9.3015221115026
"129",1,"amlodipine",0.0270315646300698,6.61112420027141e-11,8.39070578743217
"130",1,"memantine",0.0113826828792207,6.34815310011359e-11,3.53323029644161
"131",1,"ezetimibe",0.0249199346484867,6.08644995603352e-11,7.73524739462887
"132",1,"pioglitazone",0.021317054435515,5.98054495441449e-11,6.6168989650016
"133",1,"mometasone",0.0239730498792517,5.6095680174213e-11,7.44133057471923
"134",1,"methotrexate",0.0252886506816264,5.56470846581151e-11,7.84969832617956
"135",1,"fluocinonide",0.0267892326171191,5.41708779555601e-11,8.31548496128423
"136",1,"lurasidone",0.0265693835468444,5.39282770699935e-11,8.24724293047469
"137",1,"promethazine",0.01504726101835,5.29050735473945e-11,4.6707300091399
"138",1,"minocycline",0.0234656877910232,5.12930268250912e-11,7.28384335308476
"139",1,"bupropion",0.0121994041263347,5.08859770014794e-11,3.78674383843079
"140",1,"cefdinir",0.0200720364368695,5.07625918334627e-11,6.23044039815003
"141",1,"nitrofurantoin",0.0120269825123507,5.04998027047084e-11,3.73322347976369
"142",1,"celecoxib",0.0191599371851151,5.02397597742747e-11,5.94732114200848
"143",1,"azelastine",0.0173097972471121,4.53254706653892e-11,5.3730303046926
"144",1,"escitalopram",0.0137653542563642,4.24334053322118e-11,4.27282102259246
"145",1,"hydrocodone",0.0120815958578831,4.03567353371518e-11,3.75017568067036
"146",1,"adapalene",0.0166283392922844,4.03082917619958e-11,5.16150302968224
"147",1,"ofloxacin",0.0144220379510152,3.99090080083881e-11,4.47665826814693
"148",1,"ketorolac",0.0101802090679454,3.98796937707684e-11,3.15997761552651
"149",1,"pseudoephedrine",0.00629825931729611,3.81167500865193e-11,1.95500488512598
"150",1,"quinapril",0.0157764692466696,3.5976296044617e-11,4.89707916004324
"151",1,"nadolol",0.0102512259963516,3.31319560588728e-11,3.18202155417152
"152",1,"phenazopyridine",0.00697323384614312,3.2700727083262e-11,2.16451967877821
"153",1,"raloxifene",0.01534118949223,3.23933982816994e-11,4.76196658314617
"154",1,"aripiprazole",0.0145201132153197,3.2382776634893e-11,4.50710122248809
"155",1,"oxymetazoline",0.00826729624433167,3.17507661631673e-11,2.56620182342553
"156",1,"tacrolimus",0.025355445007821,3.15354072266132e-11,7.87043155220768
"157",1,"morphine",0.00894504856808175,3.1348407243499e-11,2.77657885572685
"158",1,"lansoprazole",0.0114426577563692,3.09796885325136e-11,3.55184673820803
"159",1,"trazodone",0.0111115590758706,2.98802244759475e-11,3.44907238338654
"160",1,"mirabegron",0.0116143076669342,2.92913360745863e-11,3.60512755704705
"161",1,"etodolac",0.00825468631501394,2.87260406495497e-11,2.56228765092559
"162",1,"torsemide",0.00875526296927742,2.51284741670324e-11,2.71766864671559
"163",1,"isosorbide mononitrate",0.00465379733415218,2.43477120532816e-11,1.44455730771017
"164",1,"cefuroxime",0.00977591179895746,2.30357505041648e-11,3.03448212604359
"165",1,"glipizide",0.0100093048866681,2.2465558393563e-11,3.10692827404132
"166",1,"ipratropium",0.00742556580772064,2.23350141450948e-11,2.30492532897972
"167",1,"alogliptin",0.00755472337526331,2.22591209027231e-11,2.34501635457523
"168",1,"donepezil",0.00809632784373677,2.13341972166977e-11,2.51313254800727
"169",1,"metoclopramide",0.00631400416017698,2.10607210145997e-11,1.95989214733557
"170",1,"modafinil",0.00538855865044682,1.97130369506011e-11,1.6726301593333
"171",1,"desonide",0.00770174928088,1.84909733667536e-11,2.39065378378228
"172",1,"finasteride",0.00676900002414678,1.81692269936003e-11,2.10112468349526
"173",1,"ibandronate",0.00567942204197125,1.77909477524778e-11,1.76291531951604
"174",1,"olanzapine",0.00532916191622307,1.70565929977694e-11,1.65419317544331
"175",1,"diazepam",0.00477829214626162,1.67812465626945e-11,1.48320099536819
"176",1,"carvedilol",0.00676504560953846,1.66429155769221e-11,2.09989721738318
"177",1,"isotretinoin",0.00459442154931458,1.52922079779611e-11,1.42612682659344
"178",1,"moxifloxacin",0.00556596173195819,1.38650594412043e-11,1.72769678544675
"179",1,"levocetirizine",0.00529508716979796,1.36158995340532e-11,1.64361623785397
"180",1,"oseltamivir",0.00392310421113753,1.25575500500545e-11,1.21774723955393
"181",1,"tobramycin",0.00562941371499666,1.20410115396061e-11,1.74739253478982
"182",1,"clarithromycin",0.00881469808137405,1.17849229125654e-11,2.73611754325083
"183",1,"indomethacin",0.00381103389250379,1.06515942103015e-11,1.18296016436875
"184",1,"bepotastine",0.00394439676235583,1.01427055526134e-11,1.2243565326223
"185",1,"ramipril",0.0040668935809293,9.76402839956329e-12,1.26238003509478
"186",1,"propranolol",0.0024811250715012,9.56674238767531e-12,0.77015114669426
"187",1,"leflunomide",0.00242207636335785,8.9636482724902e-12,0.75182219149173
"188",1,"dexmethylphenidate",0.0020193958296592,8.65538199938796e-12,0.626828543109535
"189",1,"enalapril",0.0032080108087886,8.52167683293424e-12,0.995779387091215
"190",1,"codeine",0.00254982473511325,8.51730211815896e-12,0.791475797078092
"191",1,"alfuzosin",0.00330075461550082,8.47529532347896e-12,1.02456743566992
"192",1,"isosorbide dinitrate",0.00197147398122882,8.3488920843447e-12,0.61195340966935
"193",1,"paroxetine",0.00271315553088494,8.23738438078927e-12,0.84217432940881
"194",1,"meloxicam",0.00227696558273014,6.4796971620095e-12,0.706779224741765
"195",1,"bisoprolol",0.00209054160875936,6.42356132223287e-12,0.648912477525342
"196",1,"latanoprost",0.00277381041135753,6.41193712302452e-12,0.861001846927023
"197",1,"calcipotriene",0.00258237020249943,6.25856176111191e-12,0.801578040336633
"198",1,"tamoxifen",0.00230886057740436,6.21456642748344e-12,0.716679558668622
"199",1,"lisdexamfetamine",0.00163076252706234,6.19155429148333e-12,0.506195211450258
"200",1,"tadalafil",0.00232374474427226,5.96733205860198e-12,0.721299663601085
"201",1,"prochlorperazine",0.00212485209749676,5.68233432501673e-12,0.659562590471383
"202",1,"amitriptyline",0.00156457026254253,5.63989986894007e-12,0.485648867774253
"203",1,"triamterene",0.00140609358013333,5.55177925499499e-12,0.436457071647705
"204",1,"ziprasidone",0.00227934124385002,5.51978796883328e-12,0.70751663945602
"205",1,"terazosin",0.00209931648773542,5.41842991878851e-12,0.651636235059025
"206",1,"haloperidol",0.00201658090314072,5.36510203831305e-12,0.625954778658494
"207",1,"alprazolam",0.0016369015417544,5.30136199033067e-12,0.508100786166733
"208",1,"linagliptin",0.00241534007660945,5.11125752372634e-12,0.74973122113988
"209",1,"pramipexole",0.00105817535266466,5.00721787093484e-12,0.328461862168521
"210",1,"amiodarone",0.00309273410911392,4.79255889963726e-12,0.959997038405397
"211",1,"methylprednisolone",0.00175427557435418,4.68460165605413e-12,0.544534155381836
"212",1,"tamsulosin",0.00191216718296612,4.68083323043773e-12,0.593544342261414
"213",1,"clavulanate",0.000882327000126336,4.43019752827515e-12,0.273877830147215
"214",1,"solifenacin",0.00159145322080379,4.39054280126739e-12,0.493993445550381
"215",1,"anastrozole",0.0011714982120115,3.9931903032017e-12,0.363637731001217
"216",1,"tizanidine",0.000926225557817761,3.65072546536503e-12,0.287504118048864
"217",1,"dexamethasone",0.00139069988817954,3.54348235183987e-12,0.431678808090481
"218",1,"doxepin",0.000963758504888145,3.44959609170259e-12,0.2991544949513
"219",1,"medroxyprogesterone",0.00115872227892435,3.36353874199728e-12,0.359672030267235
"220",1,"rizatriptan",0.00089774594227173,3.33298413329669e-12,0.278663931464914
"221",1,"dapagliflozin",0.00130453636770829,3.19051156258142e-12,0.404933306682124
"222",1,"loperamide",0.00140359837052648,2.94224582439258e-12,0.435682548604902
"223",1,"esomeprazole",0.000982928855669439,2.84560493216791e-12,0.305105048515217
"224",1,"risperidone",0.00115762229966371,2.82007805166887e-12,0.359330592304815
"225",1,"ertugliflozin",0.00116945944581775,2.67678236127572e-12,0.363004889819613
"226",1,"prazosin",0.00101492805204977,2.64712278317034e-12,0.315037727068458
"227",1,"benztropine",0.000747986032253765,2.43297336447391e-12,0.232177856355698
"228",1,"varenicline",0.000502671225168675,2.37930602442715e-12,0.156031158977257
"229",1,"bumetanide",0.000838180386490925,2.30003947777544e-12,0.260174544688329
"230",1,"sumatriptan",0.00059583618193303,2.01704868630003e-12,0.18494993421674
"231",1,"guanfacine",0.000496336592596442,2.01689053840644e-12,0.154064863688306
"232",1,"fluticasone",0.00082324418502202,1.85202624242879e-12,0.255538288007575
"233",1,"budesonide",0.000772651548159843,1.79460620047764e-12,0.239834131155008
"234",1,"pitavastatin",0.000735032857206854,1.7439825970343e-12,0.228157139008436
"235",1,"ketotifen",0.000531207967201106,1.71673065701808e-12,0.164889077851092
"236",1,"semaglutide",0.00687865892480054,1.672158295972e-12,2.13516324489379
"237",1,"ondansetron",0.000479773672948793,1.63538764341546e-12,0.148923667177997
"238",1,"benazepril",0.000686506863682448,1.6172243000126e-12,0.213094476514487
"239",1,"ropinirole",0.000410142752271225,1.57516390316968e-12,0.127309950875997
"240",1,"norethindrone",0.000463857792096899,1.55434778503515e-12,0.143983314098046
"241",1,"flunisolide",0.000616311994118098,1.41842651418191e-12,0.191305708222234
"242",1,"clonidine",0.000318781193070229,1.38546304954683e-12,0.0989509574537715
"243",1,"colchicine",0.000542793420004071,1.35887578454015e-12,0.168485248742944
"244",1,"atomoxetine",0.00031298521493299,1.22565785273785e-12,0.0971518626560597
"245",1,"buprenorphine",0.000563564017305342,1.2050978665783e-12,0.174932525227647
"246",1,"bimatoprost",0.000483319465830748,1.16301661275909e-12,0.150024295471727
"247",1,"ketoprofen",0.000273916441830266,1.07720251619351e-12,0.0850247592098819
"248",1,"levalbuterol",0.000250472459888823,1.04662248454473e-12,0.0777476534393301
"249",1,"bisacodyl",0.000372633046942455,1.03109059273446e-12,0.115666788303126
"250",1,"warfarin",0.000297620742573225,9.65257505921277e-13,0.0923826689776994
"251",1,"epinastine",0.000176844299286908,7.09315045852904e-13,0.0548931778758535
"252",1,"naltrexone",0.000228129879469217,6.68205044036053e-13,0.0708124271067627
"253",1,"hydromorphone",0.000180850818556413,6.33801489983681e-13,0.056136817483185
"254",1,"doxazosin",0.000268096442150942,5.93812927952862e-13,0.0832182080294211
"255",1,"flurbiprofen",0.000136175602509904,5.57491259533309e-13,0.0422694517214841
"256",1,"nifedipine",0.000162721794723978,4.6983387583835e-13,0.0505094959695018
"257",1,"ciclesonide",0.000217702991541346,4.02633991942522e-13,0.0675758793863999
"258",1,"cyproheptadine",0.000105533976995884,3.67194759315686e-13,0.0327581685954304
"259",1,"clonazepam",0.000113868450961979,3.60674197719359e-13,0.0353452226524021
"260",1,"eszopiclone",0.000128643642348084,3.30865055806394e-13,0.0399315011594146
"261",1,"letrozole",7.76211924178953e-05,2.72059137141689e-13,0.0240939286112844
"262",1,"vortioxetine",7.59835394511827e-05,2.54593866480759e-13,0.0235855945798049
"263",1,"piroxicam",7.3044384488071e-05,2.20444800024358e-13,0.0226732691226352
"264",1,"tolterodine",6.78695462224304e-05,2.08511152894138e-13,0.0210669786256273
"265",1,"digoxin",0.000154892790306624,1.98339187714722e-13,0.0480793416823374
"266",1,"levonorgestrel",4.85519383293618e-05,1.55389573245774e-13,0.0150707158651872
"267",1,"umeclidinium",3.81904296348615e-05,8.9106101645753e-14,0.0118544621203796
"268",1,"oxybutynin",3.16197142530386e-05,8.84482376012984e-14,0.00981488578300018
"269",1,"hyoscyamine",1.65722518649163e-05,5.72691209154777e-14,0.00514409326787749
"270",1,"lorazepam",1.16242824289e-05,3.61946768865984e-14,0.00360822376306026
"271",1,"felodipine",9.16821157176053e-06,2.38600171028251e-14,0.00284584954472076
"272",1,"formoterol",6.71441512866625e-06,1.9495356212973e-14,0.00208418131359852
"273",1,"cromolyn",7.96847830778957e-06,1.70132124341644e-14,0.00247344754065111
"274",1,"travoprost",4.74906464286344e-06,9.48759805188927e-15,0.00147412866140338
"275",1,"tiotropium",1.47829377764313e-06,3.76625761800496e-15,0.000458868301755537
"276",1,"beclomethasone",1.48023397461479e-06,3.61986201363296e-15,0.000459470546656329
"277",1,"amphetamine",0,0,0
"278",1,"ampicillin",0,0,0
"279",1,"aspirin",0,0,0
"280",1,"bismuth subsalicylate",0,0,0
"281",1,"bromfenac",0,0,0
"282",1,"cyclosporine",0,0,0
"283",1,"desloratadine",0,0,0
"284",1,"dextroamphetamine",0,0,0
"285",1,"dextromethorphan",0,0,0
"286",1,"ethinyl estradiol",0,0,0
"287",1,"glimepiride",0,0,0
"288",1,"glyburide",0,0,0
"289",1,"linaclotide",0,0,0
"290",1,"liraglutide",0,0,0
"291",1,"loratadine",0,0,0
"292",1,"loteprednol",0,0,0
"293",1,"metaxalone",0,0,0
"294",1,"nabumetone",0,0,0
"295",1,"nebivolol",0,0,0
"296",1,"podofilox",0,0,0
"297",1,"prednisone",0,0,0
"298",1,"salmeterol",0,0,0
"299",1,"sildenafil",0,0,0
"300",1,"sulfamethoxazole",0,0,0
"301",1,"temazepam",0,0,0
"302",1,"trimethoprim",0,0,0
"303",1,"triprolidine",0,0,0
"304",1,"zolpidem",0,0,0
"305",1,"witch hazel",1.21740640813452,NA,377.887818710587
"306",1,"spinosad",0.112697050353024,NA,34.9816152177799
"307",1,"dexlansoprazole",0.0134775011570274,NA,4.18347026914593
"308",1,"ivermectin",0.0109566576732106,NA,3.40099036839528
"309",1,"senna",0.00768212088389542,NA,2.38456105084467
"310",1,"gentamicin",0.00665225644444932,NA,2.06488700938285
"311",1,"dulaglutide",0.00030917993554336,NA,0.0959706887124011
"312",1,"cadexomer iodine",0,NA,0
"313",1,"povidone iodine",0,NA,0
"314",2,"metformin",65.5429160068896,5.07427717659228e-07,20344.7833002025
"315",2,"gabapentin",21.2127735634281,1.23877444308737e-07,6584.52976518234
"316",2,"diclofenac",11.3040085257938,3.81698751504096e-08,3508.8094624405
"317",2,"levetiracetam",2.8711157412317,1.68678808852002e-08,891.205810541284
"318",2,"allopurinol",1.89901608793973,1.3951658814962e-08,589.462189760845
"319",2,"ibuprofen",2.7891335641755,1.35207773913542e-08,865.758214854333
"320",2,"benzoyl peroxide",3.1342035071339,1.29389568060682e-08,972.869305428391
"321",2,"fluorouracil",1.63835109639776,1.2595143655328e-08,508.55073372625
"322",2,"ketoconazole",5.62805596814756,1.05903994282362e-08,1746.97108473688
"323",2,"mesalamine",1.33104621384943,8.69186554424752e-09,413.162068963719
"324",2,"lactulose",1.97466167576726,5.76885475410902e-09,612.942882804859
"325",2,"pregabalin",0.728150868251036,4.57297896897573e-09,226.020942108595
"326",2,"amoxicillin",1.48118158206406,4.05358944188303e-09,459.764687799012
"327",2,"acyclovir",0.805767679530065,3.57788213353906e-09,250.11351079685
"328",2,"valacyclovir",1.10620392688386,3.41062007850954e-09,343.370123720459
"329",2,"sulfacetamide sodium",0.775407484462494,3.04990357324769e-09,240.689584807096
"330",2,"losartan",1.27416196355498,3.01277301512102e-09,395.504970135321
"331",2,"hydrocortisone",1.07931222615934,2.97769232468518e-09,335.022832248764
"332",2,"lidocaine",0.695676187570314,2.96862371639142e-09,215.940671326576
"333",2,"permethrin",1.13071636940142,2.88971445577812e-09,350.978883927679
"334",2,"sulfasalazine",1.11824081447976,2.80689980792631e-09,347.106421777776
"335",2,"diphenhydramine",0.710356566085849,2.78177390473036e-09,220.497519539312
"336",2,"lisinopril",0.924258896668565,2.27933487877425e-09,286.893658561509
"337",2,"clindamycin",0.959258518800055,2.25718508823958e-09,297.757681269612
"338",2,"ciclopirox",0.451058841349607,2.17615821332063e-09,140.010468590283
"339",2,"chlorhexidine",1.06617836171423,2.10936464875702e-09,330.946028189545
"340",2,"methocarbamol",0.499857562820203,2.07200856737896e-09,155.157786929642
"341",2,"furosemide",0.599904049819005,1.8138236978261e-09,186.212616680018
"342",2,"albuterol",0.419684862598207,1.75369225747741e-09,130.271860089934
"343",2,"guaifenesin",0.340221327388811,1.71639975879492e-09,105.606060906797
"344",2,"cephalexin",0.592018123174047,1.70418873074656e-09,183.764793505717
"345",2,"hydrochlorothiazide",0.467995018098125,1.57187726496532e-09,145.267525597731
"346",2,"mupirocin",0.756756210101279,1.5116108137988e-09,234.900154640277
"347",2,"atenolol",0.389889899829323,1.46387488155907e-09,121.023384466621
"348",2,"dapsone",0.359026193398957,1.44593714618992e-09,111.44316653581
"349",2,"dorzolamide",0.445846130325486,1.37424446051686e-09,138.392422237552
"350",2,"nitroglycerin",0.273706984673392,1.20530631557959e-09,84.9597428705595
"351",2,"atorvastatin",0.619216144023663,1.10841518665294e-09,192.207167969521
"352",2,"sitagliptin",0.438940610618805,1.07763088141708e-09,136.248921298519
"353",2,"topiramate",0.349012562818355,1.02844343121863e-09,108.334895549069
"354",2,"clotrimazole",0.336311133366976,9.75267177145853e-10,104.392321041643
"355",2,"labetalol",0.314613241721942,9.57983391964793e-10,97.6572086834576
"356",2,"ciprofloxacin",0.315874689180771,9.53304810910528e-10,98.048767020468
"357",2,"imiquimod",0.22908627342261,9.53294800144022e-10,71.1092956154718
"358",2,"hydralazine",0.14861920297101,9.27826214077973e-10,46.1319950790133
"359",2,"carbamazepine",0.217179562631902,9.19185194443323e-10,67.4134049591928
"360",2,"irbesartan",0.354451190504713,8.27113432829404e-10,110.023067337425
"361",2,"silver sulfadiazine",0.29002964657011,8.12089507112365e-10,90.0263624139484
"362",2,"pravastatin",0.326309116188014,7.68628934756732e-10,101.287654901224
"363",2,"triamcinolone",0.301140010467959,7.63464085620232e-10,93.4750638092962
"364",2,"clopidogrel",0.235498432348999,7.31770655487538e-10,73.0996553948588
"365",2,"brimonidine",0.212384172335664,7.26994496938674e-10,65.9248966296796
